Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
5998.4222661515,0.0123358453,0.0112922784,0.0099285022,0.0080791738,0.00787364,0.01054021,0.0095948736,0.0084928468,0.00973893,0.0126277504,0.0104679844,0.0074778362,0.0101722992,0.0146106422,0.0101140779,0.0115657644,0.0112329025,0.0121403121,0.0131322239,0.012682855,0.0125121378,0.0077034473,0.0095411168,0.009540649,0.0084082546,0.0131435946,0.0158386462,0.0118390481,0.0097874563,0.0120501369,0.0118131101,0.0015328849,0.0125792875,0.0106690699,0.007540951,0.0101509089,0.0086969372,0.0112478629,0.0123973507,0.0099279949
6052.304722926,0.0220303366,0.0222219062,0.0159542739,0.0177044641,0.0194932819,0.0214023272,0.0196265487,0.0208803353,0.0187630877,0.0172305618,0.0205991025,0.0166844222,0.0207566509,0.0209760488,0.0222298632,0.0193075609,0.0156802048,0.0229389685,0.0196416915,0.0245622754,0.0275571104,0.0203558516,0.0266494136,0.0200607401,0.0197491888,0.0210579605,0.023298162,0.0184410013,0.0170692767,0.0222598467,0.0155692854,0.0058954231,0.0242651629,0.0221363801,0.0185751882,0.0212632819,0.0190482197,0.0208086966,0.0224888726,0.0204995652
6104.7852358146,0.0057707384,0.0045476403,0.0036156406,0.0038719015,0.0039189409,0.0049169697,0.0041230369,0.0033618819,0.0038083576,0.0022445788,0.0043615356,0.0027494475,0.00514549,0.0052137177,0.0055201701,0.0055492994,0.0037879899,0.005811026,0.0041556722,0.0067284478,0.0064348564,0.0036142108,0.0042126142,0.0049069988,0.0038880661,0.0037906893,0.0051595698,0.0059860922,0.0053388013,0.0044181453,0.0022514394,0.0285130419,0.0058258709,0.0054074449,0.0033842123,0.0050826643,0.003989861,0.0040123,0.0092831667,0.0104702171
6160.7979202273,0.0048585206,0.0048354632,0.0027733872,0.0020449459,0.0024543002,0.0023271517,0.0026994646,0.0022339799,0.0027915439,0.0008967573,0.0030028034,0.0015650542,0.0032370016,0.0031049974,0.0033307934,0.0034418807,0.0027658675,0.0045882997,0.0031350486,0.0028175813,0.0033078548,0.0016631601,0.0013499661,0.0024502574,0.0023933658,0.0017080813,0.0030159346,0.0018550244,0.002497638,0.0026543947,0.0011344289,0.0044770996,0.0034702965,0.0033761532,0.0022361465,0.0032619991,0.0022393699,0.00193944,0.0049875595,0.0032810385
6316.9805473803,0.018405471,0.0180653837,0.0124549623,0.0183336973,0.0137742834,0.0231353817,0.0166765772,0.0187665313,0.0146960833,0.0255220279,0.0183382494,0.0175500575,0.0246172035,0.0250772056,0.023049702,0.013613675,0.016590538,0.0094406524,0.0153125487,0.0221082657,0.0265932162,0.0265149535,0.0281989523,0.0251237324,0.0172267051,0.0294101381,0.0264681316,0.0253567169,0.0191797624,0.0239193931,0.0196309534,0.0083909679,0.0246225903,0.0218113104,0.0191435291,0.0257817567,0.0178597719,0.0268727175,0.0083122551,0.0164998162
6400.8388786357,0.0127964383,0.0089571816,0.0032208738,0.0101441127,0.00939701,0.005789159,0.0059841226,0.0062619302,0.0066575917,0.007925112,0.0059791109,0.0051077643,0.0126250322,0.0131656975,0.0058277523,0.0073497153,0.0116741829,0.0078657059,0.0093170552,0.004644716,0.0117271856,0.0093811751,0.0025648465,0.0042775657,0.0066887934,0.0037990428,0.0055359151,0.0090726477,0.0074781914,0.0052266401,0.0029223594,0.036059838,0.01304524,0.0120207549,0.0103657606,0.0091586932,0.0083535402,0.0100296157,0.0055158831,0.0381207447
6510.6982400418,0.0404694972,0.0407217126,0.0334856943,0.0320217551,0.0436565404,0.0420537194,0.0320003058,0.0336915645,0.043659887,0.0245385297,0.0411112351,0.0342292168,0.0378255513,0.0408510328,0.0340852663,0.0444398081,0.0409665794,0.0577307217,0.0462907241,0.0405872413,0.0367541235,0.0308462746,0.0325098056,0.0252506298,0.0312835131,0.0315188833,0.0300557767,0.0309971157,0.0368488821,0.0262045913,0.0185434448,0.0027393908,0.0427559948,0.0404147856,0.0354944968,0.0419111544,0.0421102625,0.0287733371,0.0439983703,0.0392987329
6602.679195256,0.0346405102,0.0348446243,0.0217785376,0.0253769361,0.0226862086,0.0244656005,0.0307009986,0.0282150926,0.0326740937,0.0177227265,0.0329491087,0.0246461212,0.0243157873,0.046096893,0.0294575884,0.042938249,0.009732719,0.0459247023,0.0069478281,0.0054604166,0.0308485572,0.0225282422,0.0106900349,0.0200115449,0.0222814991,0.0187057386,0.0265676541,0.0236330296,0.031425002,0.0228241829,0.0173605127,0.0028750688,0.0207131006,0.0422835818,0.0339069122,0.0363403654,0.032836345,0.0319496867,0.0471519381,0.0319065932
6659.2516790063,0.0063950148,0.0068827074,0.0070630328,0.0056309244,0.005417681,0.007338366,0.0069786578,0.0068695972,0.0057784183,0.0087954461,0.0066019251,0.0054336739,0.0081472464,0.0094708234,0.0065454148,0.0095306124,0.0227008112,0.0078865834,0.0250262885,0.0188576898,0.0075518424,0.0035634349,0.0086084524,0.0060765474,0.0043351333,0.0051714128,0.0064051102,0.0141706911,0.0068566557,0.0051331859,0.005496933,0.0240228955,0.0069422887,0.0078765748,0.0052297008,0.0075137482,0.0055641664,0.0059799788,0.0100190473,0.0064338271
6826.7698245796,0.0198115339,0.0248897007,0.0205258656,0.0192440941,0.0266313712,0.0178479532,0.0181882957,0.0175912198,0.0247478853,0.0138550304,0.0226948774,0.0206102576,0.0190938347,0.0185098472,0.0138307413,0.0322092249,0.0243989925,0.0343129808,0.0259886024,0.0239724943,0.0131263668,0.0145078461,0.0203979889,0.0081278734,0.0140000684,0.0150473871,0.0125114378,0.0205326449,0.0228575222,0.0109326399,0.0099897016,0.0266927047,0.0161011001,0.0177157694,0.0167505172,0.0168781455,0.0212219234,0.014617635,0.0295223075,0.0205879799
6887.7429713412,0.0343156693,0.0432403709,0.028012587,0.0275582084,0.0365230242,0.0336642554,0.0292920998,0.0305126605,0.0379910296,0.0234516821,0.0370606031,0.030969756,0.0311790908,0.0325357176,0.0274331511,0.0465943472,0.0343442592,0.0534922422,0.0405191658,0.0373804402,0.0288022517,0.0233828581,0.0298842916,0.0201783907,0.0252780537,0.0239978013,0.023471462,0.0277903122,0.0331623431,0.0210185063,0.0184555397,0.0349003529,0.0342428179,0.0335524651,0.030027933,0.0333379562,0.0360823841,0.0271444813,0.052900964,0.0328688214
6942.0471998402,0.0087348248,0.009600323,0.00602341,0.0065312398,0.0076946898,0.0078864424,0.0068749618,0.005848527,0.0074281794,0.0038713266,0.0078655881,0.0052570549,0.00804816,0.0081865554,0.0063850532,0.0120368232,0.0076735635,0.0128670124,0.0087203863,0.0102037236,0.0065432451,0.0043147825,0.0050342793,0.0046089458,0.0052137974,0.0045026104,0.0056274155,0.0048675463,0.0087531457,0.0047691654,0.0051690284,0.0063882448,0.0079975732,0.0085136696,0.0054624544,0.0074366743,0.006794193,0.005329529,0.0168871166,0.0079346599
7031.6594370877,0.0216197816,0.0285049715,0.018428213,0.0182536793,0.0179008397,0.0172627739,0.0203097701,0.0205236541,0.0211898332,0.0157807897,0.0237581066,0.0193126699,0.01862224,0.0207775926,0.015431306,0.0322091456,0.0174373884,0.0231611491,0.0207607472,0.0225819343,0.0161546168,0.0118789195,0.0158695951,0.0119948364,0.0120620783,0.0145600988,0.0141680235,0.0136535908,0.0241513091,0.01358276,0.0132582423,0.0215239868,0.0206410267,0.0217618183,0.0154046986,0.0180656486,0.0187245609,0.0154376878,0.0203566205,0.0197590363
7086.5437142774,0.0065688364,0.0079940914,0.0047352976,0.0051399743,0.0047713894,0.0052075812,0.0053190695,0.0045926688,0.0053516398,0.0031470099,0.0059701862,0.0037683896,0.005815329,0.0072632039,0.0046944021,0.0098494707,0.0054385598,0.0073150765,0.0057636587,0.0068002315,0.0041896041,0.0023519683,0.0027643194,0.0030685272,0.0035076084,0.0027472165,0.0037440502,0.0031507087,0.0064890276,0.0034400364,0.0026573489,0.0051769607,0.0055510784,0.0073056304,0.0047641716,0.0052142328,0.0056143264,0.003877033,0.0088786526,0.0056670487
7171.7228030309,0.0073894618,0.0096044747,0.0042473526,0.0077592351,0.0067819224,0.0070432864,0.0066889088,0.005741882,0.0067967373,0.0062847873,0.0065390517,0.0049103634,0.0090646747,0.0090615633,0.0067741096,0.0075235914,0.006867542,0.0069896516,0.0060379602,0.0066060966,0.0084184794,0.0045300631,0.0092616217,0.0062339849,0.006415554,0.0069029983,0.0064541206,0.006814745,0.0066513163,0.007069033,0.0060849011,0.0032170398,0.0071576948,0.0103555049,0.0069564664,0.0076250544,0.006350333,0.0084824838,0.0114983729,0.0081200464
7286.318403215,0.1512894573,0.2333514859,0.1856539971,0.1410516043,0.1197117903,0.1316199586,0.1685212141,0.1586997355,0.1604789357,0.1103902848,0.1546151777,0.1430525629,0.1324079302,0.144090238,0.1353058313,0.1197117133,0.1435402032,0.1031758026,0.1337779734,0.0910781999,0.1145021291,0.0895741519,0.0224942643,0.1054166751,0.1719860578,0.0733353658,0.1113676984,0.1041102401,0.1435450668,0.1151132055,0.1105795357,0.0081270309,0.1071656108,0.1708255871,0.1665053464,0.1490864926,0.1422254986,0.1334371894,0.1627019687,0.14743441
7342.1056610884,0.0491945214,0.0660353508,0.0468886266,0.0449822124,0.0353385985,0.042556549,0.04609384,0.0432016533,0.0446308125,0.0324615869,0.0457919282,0.0381590924,0.0478770734,0.0579765281,0.040269297,0.0574162651,0.1036176538,0.0435143341,0.0871061397,0.0437664291,0.04124394,0.0263918789,0.023916881,0.0351049857,0.0399778896,0.0294952184,0.0350999125,0.0277303915,0.0478301323,0.0345834332,0.0290479052,0.0255240855,0.0503649701,0.0571109015,0.0440770045,0.0461858838,0.0391649385,0.0405917402,0.0642227927,0.0455665341
7398.1064576481,0.0122241181,0.0127922218,0.0124669395,0.0254284751,0.0086807984,0.0112409098,0.0280101674,0.0244349857,0.0103762494,0.0190200403,0.0269781619,0.0210698638,0.029953299,0.0328283863,0.0118597298,0.0332427842,0.0243017756,0.0100656846,0.023825528,0.0104206528,0.0222214257,0.0050524923,0.0061852892,0.0083141532,0.0090434003,0.0167830846,0.0210361342,0.0166783841,0.0114344873,0.0203943263,0.0059173771,0.0030998791,0.0181660305,0.0334136342,0.0242385402,0.0307123538,0.0235847382,0.021701987,0.0143494133,0.0104910443
7541.7837058542,0.0049990025,0.0049111144,0.0046961099,0.0051828824,0.0049646148,0.004338176,0.0052192411,0.0056012819,0.0054406277,0.0065366013,0.0054350942,0.0055809573,0.0045781221,0.0048707811,0.0047016366,0.0072409331,0.0066141428,0.0068014914,0.0056921703,0.0054539102,0.0036978659,0.0021293264,0.003355729,0.0030381628,0.0034547909,0.0031408457,0.0034240135,0.0079065668,0.0067995177,0.0039110927,0.0038722623,0.0262400476,0.0039468802,0.0048287166,0.0036093497,0.0047304867,0.0046797693,0.0046719344,0.0054510359,0.0055727213
7683.0005844661,0.0129295782,0.0174067828,0.0227547484,0.0071098333,0.021466565,0.0075248777,0.0117204222,0.0127670249,0.020471199,0.0083513908,0.0192266337,0.0155025627,0.0103292864,0.0106717869,0.0072871331,0.0358435488,0.0200054237,0.0345581607,0.028947453,0.018931825,0.0051037763,0.0068244155,0.0047728818,0.0026939918,0.0080271824,0.0054289717,0.0040510921,0.0051192413,0.0213740648,0.0044576813,0.0074991793,0.0030565021,0.0078016824,0.0088981931,0.0093038041,0.0093815526,0.0140826735,0.0100872782,0.014786537,0.0160677749
7740.4474220883,0.0041515281,0.0045310297,0.0056490647,0.0028086232,0.0045362007,0.0054428433,0.0039547173,0.0036574295,0.0046501091,0.0027291032,0.0047595043,0.0030937175,0.0037990977,0.0052122724,0.0060372702,0.0095979287,0.0047334603,0.0076318532,0.0062629329,0.0056192992,0.0045249857,0.0028518329,0.0072771658,0.0033722136,0.0044390108,0.002710818,0.0039528038,0.0021929934,0.0058788665,0.0039303511,0.0024064453,0.0012070542,0.0027222985,0.0063839495,0.0043507196,0.0065927059,0.0065142913,0.0051571606,0.0084683125,0.0045844161
7801.6673188085,0.004650384,0.00471042,0.0062535797,0.0032390916,0.0027874152,0.004214452,0.0050528023,0.0044954787,0.0050800049,0.001611147,0.004607674,0.0030770659,0.0040175126,0.0045620097,0.0051545299,0.0042968732,0.0036332186,0.0047602761,0.0039474979,0.0046501227,0.0027876,0.0019291751,0.0023514608,0.0029041205,0.0028975432,0.0014112911,0.0030792026,0.0019902332,0.0044031906,0.0034594483,0.0018463662,0.0012024892,0.0024574338,0.0047434107,0.003241913,0.0048671869,0.0037363891,0.0029089183,0.0041320907,0.0042216121
8107.3948887154,0.003372879,0.0032656156,0.0039374923,0.002615298,0.0032286684,0.0039208148,0.0032866425,0.0033869173,0.0037260027,0.0028365086,0.0037374665,0.0029854849,0.0037710508,0.0034492444,0.0046734565,0.0020766909,0.0043171941,0.0052517907,0.0046024701,0.0040651218,0.0034152634,0.0033804074,0.003919778,0.0032307422,0.0028771282,0.0026763224,0.0032655265,0.0041987468,0.0030405571,0.0039724687,0.0023791712,0.0045464067,0.0039589663,0.0039795865,0.0029289067,0.0041897895,0.0039669009,0.0035501202,0.0026242654,0.0034387191
8324.84585291,0.0050340233,0.0047476811,0.0043441634,0.0038993569,0.0056992638,0.0052866152,0.0034212174,0.0044197867,0.0054665292,0.0036016581,0.0041888093,0.0045584322,0.0071409821,0.007154167,0.0050910467,0.0061314195,0.0004400404,0.0092887574,0.0005372046,0.0038209169,0.0047419266,0.0041008667,0.0005164469,0.002608624,0.0037156289,0.0027387921,0.0028737534,0.0058197926,0.0047512591,0.0038694517,0.0036406052,0.000159697,0.0049685344,0.0056977404,0.0044301413,0.0062605717,0.0063820221,0.0057667982,0.0031478686,0.0046244206
8954.6518001869,0.0056881036,0.006420555,0.0049965781,0.0037837038,0.0051190738,0.0048871673,0.005025054,0.0062355365,0.007101735,0.0047783728,0.007108967,0.0063123343,0.0055115031,0.0076286595,0.0038175784,0.0139450229,0.0066137478,0.0077142939,0.0075969159,0.0071276504,0.0032217059,0.0051740733,0.0037810192,0.0016671321,0.0025070583,0.0028833043,0.0024585955,0.003594517,0.0071663297,0.002526746,0.0027280066,0.0188104286,0.0056953036,0.0048567944,0.0033853885,0.0055213243,0.0056092431,0.0042336843,0.0037474111,0.0056748317
9038.4997631875,0.0120867518,0.0117396352,0.0127512167,0.0120250888,0.0185057807,0.0143798859,0.0120980456,0.0143296394,0.0186657325,0.0110180969,0.0161712491,0.0158576267,0.0141831697,0.0131573859,0.0119882851,0.0114335784,0.0175414882,0.0238572737,0.0178421885,0.0159590553,0.0089224063,0.0269646923,0.0109132913,0.0057437032,0.0089096658,0.0082964685,0.0068863863,0.0114024083,0.0141466783,0.0084628254,0.0071602406,0.0046342236,0.01303932,0.0111197302,0.0124241656,0.0142795358,0.0166770131,0.0118878919,0.0065743505,0.0146928554
9124.7504530878,0.0035097113,0.0028590628,0.0029066105,0.0027572178,0.0041799897,0.0035566415,0.0028448598,0.0026965907,0.0042451385,0.0015070776,0.003856797,0.0026063456,0.0039919971,0.0036526669,0.0029190697,0.0038593335,0.0044621404,0.0072649965,0.0046312917,0.0050936347,0.0022092254,0.005750465,0.0017053195,0.0014284761,0.0017327227,0.0012378429,0.0017274136,0.0039566576,0.0037612864,0.0020486625,0.0010637123,0.0057755067,0.0034905999,0.0031330227,0.0019586571,0.0035631601,0.0033437838,0.0023479084,0.0033511801,0.0038235134
9225.935552756,0.0045752504,0.0054956201,0.0050713391,0.0045270169,0.0072942587,0.0053256746,0.0045705027,0.005311857,0.0067331472,0.0044705057,0.0055969145,0.0059703149,0.0055762539,0.0046374694,0.0046157166,0.007601799,0.0075354454,0.0096584132,0.007894304,0.006291134,0.0034557692,0.0056361224,0.004384413,0.0020093995,0.0033217823,0.003157691,0.0026572614,0.0054736445,0.0051454377,0.0032737179,0.0032031906,0.0015128233,0.004847643,0.0042853573,0.0033610969,0.0052204863,0.0064394524,0.005087663,0.0034700731,0.0059405051
9304.9647583058,0.0016065131,0.0017649049,0.0018028407,0.0025710867,0.0025059082,0.0025165352,0.0017779797,0.0019140845,0.0019182922,0.003177169,0.0016885008,0.0016574949,0.0028910808,0.0022688031,0.0021829812,0.0027236006,0.0022521322,0.0031652762,0.002392157,0.0029832675,0.0016970221,0.0023904933,0.0030668519,0.0020728736,0.0013376713,0.0022356989,0.0018835421,0.0027255981,0.0017993727,0.0021282296,0.0028525355,0.0025138289,0.0028211249,0.0017727045,0.0015080774,0.002342533,0.0019746741,0.0025259694,0.0023299544,0.0020622026
9527.2105027511,0.013117366,0.0150015379,0.0083568986,0.0111259158,0.0140325459,0.0157089053,0.0116272168,0.0161951,0.0117663316,0.0198102754,0.0130902552,0.0144906915,0.0158716439,0.0186450728,0.0126619826,0.01611092,0.0159928511,0.0169155019,0.0165381373,0.0155795299,0.0135214096,0.0234486606,0.0156697916,0.0102781229,0.0101645923,0.0121178817,0.0100615445,0.0120997156,0.0138806232,0.0116310761,0.0159979032,0.0357384998,0.0166399275,0.0128455412,0.0114560985,0.0176058372,0.0160614917,0.0199139948,0.0070561153,0.0165000568
9615.7658309227,0.0033604452,0.0030262809,0.0022545925,0.0023457773,0.0029305533,0.0035572729,0.0026157559,0.0028205391,0.0026026246,0.0024599887,0.0029112368,0.0020197443,0.0042189043,0.004529927,0.0029828831,0.0039585671,0.0035049128,0.0037269784,0.0036078437,0.0044267371,0.0029347785,0.0047473796,0.0019543068,0.0020881416,0.0017395535,0.0015710586,0.0022658123,0.004506229,0.0032284393,0.0026654252,0.0019792918,0.0075521082,0.0037345992,0.0033270462,0.001963133,0.004027856,0.0029563171,0.0030175657,0.0029886673,0.0038499186
9759.1902680754,0.0021005594,0.0024840145,0.0023019079,0.0018486281,0.0022152739,0.0020497838,0.0022959556,0.0023061504,0.0026880492,0.0015240511,0.0025818635,0.0017551478,0.0028509379,0.0027525592,0.0020959452,0.0036827854,0.0030182887,0.0024082918,0.0018417075,0.0024681078,0.0015488635,0.0282731748,0.000923395,0.0011397009,0.0012272878,0.0010484557,0.0013370943,0.0030319435,0.0023784716,0.0015008077,0.0008710636,0.001901592,0.0021650538,0.0022386883,0.001135857,0.0030191318,0.0019576506,0.0016741444,0.0022204122,0.0023547557
10069.4550690171,0.0038719606,0.0036742521,0.0010805005,0.0027976233,0.009701857,0.0025820805,0.0046626547,0.0148129138,0.006482341,0.0010229135,0.004769098,0.0050378111,0.0076842331,0.005437793,0.0034631052,0.024916984,0.0077763434,0.0100606918,0.0077852594,0.0194105318,0.0021477869,0.0021225473,0.0009145087,0.0017456331,0.0020934144,0.0014363017,0.002445636,0.0027896911,0.0011738895,0.0020653553,0.0031169149,0.0009921906,0.0062201867,0.0041323566,0.002346229,0.0044052316,0.0036028172,0.0028134553,0.0022038532,0.0043061807
10220.0290575781,0.0029642326,0.0034674646,0.0027293925,0.0023776622,0.0030049246,0.0024750291,0.0032053174,0.0041115288,0.0037599774,0.0026794519,0.0038999839,0.0032358717,0.003588227,0.0043419282,0.002094598,0.0075659274,0.003583898,0.0030319633,0.0035779364,0.0064096797,0.0019800435,0.0015467642,0.001910621,0.0013092347,0.0015500081,0.0014047398,0.0016588524,0.002670113,0.0034282401,0.0015809938,0.001537214,0.0038320377,0.0034845966,0.0028274799,0.0017620902,0.0031927214,0.0027988633,0.0021817251,0.0026600036,0.0032097051
10298.9420337074,0.0018998254,0.0025493772,0.0018313512,0.0015539879,0.0017478769,0.0016769489,0.0020938859,0.0020734695,0.0021523451,0.0011138941,0.0025390801,0.001555438,0.0024492929,0.0026708438,0.0014811842,0.0042441954,0.00252983,0.0025622092,0.0023586162,0.003793464,0.0013699782,0.0020072732,0.0008062994,0.0009850731,0.0010449403,0.000710599,0.0012860938,0.0014816981,0.002251858,0.0010388292,0.0006518681,0.0016928302,0.0022087727,0.0021547759,0.0010787637,0.0021514408,0.0016098499,0.0013386251,0.0023949628,0.0020949576
10386.7421729921,0.002939107,0.0042074732,0.0036329983,0.0026188043,0.0031748679,0.0024845207,0.004104631,0.0044191742,0.0045353493,0.002828593,0.0049856622,0.0037547678,0.0035528624,0.0038570144,0.0021836121,0.0064599309,0.0038744577,0.0038699345,0.0038381141,0.0051370841,0.0020541701,0.0014575123,0.0018011592,0.0014034531,0.001471779,0.001239788,0.0018076503,0.002322139,0.0045324925,0.0015553021,0.0014167172,0.0034413185,0.0032394594,0.0031026105,0.0017195481,0.0032070872,0.0028997477,0.0022321252,0.0024231972,0.0039885009
10485.695210585,0.0043728328,0.0060477046,0.0055632087,0.0034056696,0.0049271019,0.0030700983,0.0052462846,0.0061010682,0.0072236794,0.004425224,0.0069750765,0.0058202647,0.004650134,0.0048021517,0.0024468888,0.0104527178,0.0064296689,0.0084287913,0.0064694209,0.0070334518,0.0021907407,0.0019993894,0.0021495138,0.0012484931,0.0019516469,0.001655816,0.0019090498,0.0025744317,0.0085985517,0.0019600732,0.0023638286,0.0057356131,0.0036337194,0.0039154841,0.0027201793,0.0037167062,0.0047159,0.0036625118,0.0024753589,0.0062622401
10934.6131366834,0.0024525162,0.003397741,0.0046478546,0.0030945437,0.0041981098,0.0032556537,0.0043066964,0.0045601657,0.0050440393,0.0026983321,0.0052685323,0.004032151,0.0033306113,0.0024368507,0.0029697932,0.0027127394,0.0042695414,0.0048962154,0.0046326099,0.0049155977,0.0021856803,0.0016716858,0.0025619242,0.0017505574,0.0022175166,0.0015586489,0.0021440184,0.0028885969,0.0035951101,0.002325861,0.0020654154,0.0007128128,0.0031347912,0.0029578513,0.0019952321,0.0033880329,0.00323286,0.0033448093,0.0021321634,0.0047973799
12693.9543071496,0.0020142348,0.0026871401,0.0023941557,0.0020148901,0.0022753404,0.0015604468,0.0025432346,0.002919062,0.0037989701,0.0013818832,0.0030109098,0.0026606413,0.0022710148,0.0019685871,0.0018756928,0.0031427683,0.0030540232,0.0022359207,0.0022554539,0.0014663733,0.0013489482,0.0007287912,0.0002872267,0.0006795961,0.001442813,0.0006499899,0.0011341446,0.0027952739,0.0027006782,0.0012379663,0.0008539608,0.0003263209,0.0015829975,0.0021706679,0.0013351821,0.0022643733,0.0022079723,0.0020491951,0.00249092,0.0022338917
