Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
7007.0619077099,0,0,0.0060676908,0,0,0,0,0.0065982314,0,0,0,0,0,0,0,0,0,0.0075265331,0.0096653182,0,0.0089759979,0.0091951147,0.0081855008,0.0088085677,0.0073316728,0.0089556266,0,0.008940042,0.0070024046,0.007786212,0.007771211,0.0089048371,0.0072901201,0.0078841008,0.0085811576,0.00782406,0.0071514799,0.0097430993,0.0077515801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074454643,0,0,0,0,0.0080801554,0.0073276967
7014.028713024,0.0068298803,0.0076311948,0,0,0,0,0.006826241,0.0060182321,0.0065758084,0,0.0075273039,0,0,0.006732896,0,0,0.0079503252,0,0,0,0.0085783136,0,0,0,0,0.0084365341,0,0,0,0,0,0,0,0.0073562047,0,0,0,0.0092028612,0,0,0,0,0,0,0,0,0,0,0.0079654184,0,0,0.0067275572,0.0070873444,0,0,0,0,0.0078946951,0.0068093637
7021.4700880517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076620597,0.0084317429,0,0.0084735212,0,0,0.0064081955,0,0.0072605314,0,0,0,0,0.0072619265,0.0067837465,0,0.0072389234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077167176,0
7031.6594370877,0.0184390885,0.0208131893,0.0159096092,0.0161188215,0.0155353682,0.0144179143,0.018700695,0.0193300843,0.0179794473,0,0.0204908134,0.0177332786,0.0168713386,0.0165376713,0.0126356974,0.0278811043,0.0180706367,0.0163007166,0.0213067955,0,0.020761383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222032444,0.0199192841,0.0168835872,0.0134894162,0.0092932974,0.0146918742,0,0.0100811405,0.0125303308,0,0,0.0213158588,0,0,0.0172010929,0.0170477207,0.0132451701,0.0155010399,0,0,0.0142465801,0
7039.1101876024,0,0,0,0,0,0,0,0,0,0.014054745,0,0,0,0,0,0,0,0,0,0.0175976008,0,0.021116252,0.0192882323,0.0198619713,0.0175436901,0.0202292348,0.0129121369,0.0200155064,0.017898986,0.0171533605,0.0208919611,0.0223236174,0.0177871423,0.0180194894,0.0199255384,0.0180932211,0.0167636834,0,0,0,0,0,0,0.00936567,0,0,0.0128159533,0.0130505401,0,0.012326287,0.0109480557,0,0,0,0,0.0169160017,0.0140033616,0,0.0177927878
7051.1629281535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057810585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057230671,0,0,0,0,0,0
7070.6113636681,0,0.0057459219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085259672,0,0,0,0,0.0061453621,0,0,0.0066219438,0,0,0,0.0065214106,0,0,0,0,0.0056070925,0,0.0056663523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085.0783679387,0,0.0058369656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061158487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7092.163719177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059454436,0,0,0,0.0059899933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107.814840819,0,0.0050547579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7127.3414773655,0,0.0048781421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136.2261079663,0,0.004912678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7173.5046396975,0,0.007012803,0,0.0068517543,0,0,0,0,0.0057669912,0,0.0056397797,0,0.0082123953,0.0072124408,0.0055468798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071018939,0,0,0,0.0056721433,0,0.0070295925,0,0.0085742944,0,0,0,0,0,0,0,0,0,0.0081122704,0.0059812648,0.0065425978,0,0.0076027554,0,0.0073120096
7181.0303983708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063414154,0,0.0064901974,0,0,0.007538562,0.0063731491,0.0077260629,0.0064239949,0,0,0.0073907687,0,0,0.006472555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202.1450030061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076943704,0.0080471359,0
7271.9563543368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357570668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532288912,0,0,0.0253560263,0.0097227158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7286.318403215,0,0.1703839158,0,0,0.1038927093,0.1099293368,0,0.1494704239,0.1361654218,0,0.1333519885,0.1313537158,0,0,0.1107931853,0.1036256844,0.0804991341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1379694425,0,0,0.0700770164,0.0208249106,0,0.1437410341,0.0631119616,0,0,0.126692361,0,0,0,0,0,0,0,0,0.1138669669,0
7293.3935955666,0.1290318169,0,0.160280465,0.1245549239,0,0,0.1551698428,0,0,0.0983162017,0,0,0.1199586634,0.1146868665,0,0,0,0,0.0859352684,0.0887647027,0.1392229149,0.1498932087,0.124072333,0.138539675,0.129745772,0.1404717367,0.1343727983,0.1429273388,0.1093059752,0.1133781747,0.1475207631,0.1187221019,0.1059853163,0.1517005791,0.1099587233,0.0704201393,0.0839355381,0.1025094349,0,0.0800435643,0.0956114836,0,0,0.0823102343,0,0,0.1007397555,0.0995119079,0,0.1044646605,0.1005828042,0.089305908,0.133820936,0.1431635701,0.1279220985,0.128488288,0.1210394485,0,0.132763012
7300.5826815472,0.0628220668,0,0,0,0.0573501419,0.0629345659,0,0,0,0.0594416083,0,0.0577844796,0,0.0670799404,0.0768907658,0.0485421672,0.0578472656,0.1050384563,0,0.0456874794,0,0,0,0,0,0.0796284032,0.0744013442,0,0.069286464,0,0,0.0617707688,0,0.0717151499,0.0967675974,0.0446205354,0.0720602347,0.0723631225,0.0503984424,0.0340098856,0.0614551372,0.039517596,0.0092835493,0.0538775088,0.0688079628,0.0425404004,0,0,0.0546468217,0,0,0.0612340966,0.0787474354,0.0744925459,0.0766874009,0.0654953486,0.0652540434,0.0708866212,0
7315.0851626279,0,0.0305745534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215894039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7325.8873625512,0,0.0371652729,0,0,0.0239741138,0.0284510392,0,0,0.0292234455,0,0.0313679947,0.024107069,0,0,0.0278532977,0.034289667,0.0234696029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323135782,0,0,0.0148976895,0,0,0.0298979279,0.0150564127,0,0,0.0350828249,0,0,0,0,0,0,0,0,0.0449463191,0
7332.9775433651,0.0381565925,0,0.0349468083,0.0318493491,0,0,0.0365068873,0.030433249,0,0.0178463144,0,0,0.0350725666,0.034840717,0,0,0,0.0381796,0.0297346737,0.0212216627,0.0378665511,0,0.0344306339,0.0439169236,0,0.0385476465,0.0410384172,0.0452822421,0.0326805494,0.0409709959,0.0338395415,0.0371799184,0.0330907589,0.0398652295,0.033683435,0.0240165455,0.0287638948,0.0340284626,0,0.0236776803,0.0267375956,0,0,0.0205776488,0,0,0.0264517703,0.0186454163,0,0.0267004199,0.0190569991,0.0272789987,0.0376139955,0.0293282302,0.0321029196,0.0270960443,0.0261252707,0,0.0349202397
7342.1056610884,0,0,0,0,0.0306688483,0.0355433421,0,0,0.0378689788,0,0,0.0350384396,0,0,0.0329739202,0.0497010661,0.0339504625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206472971,0,0,0.0334123781,0.0253834023,0,0,0.0422147032,0,0,0,0,0,0,0,0,0.0419746683,0
7349.2019592272,0.0419570444,0.0482163703,0.0404803074,0.0397213209,0,0,0.0424419795,0.0406892261,0,0.028911058,0.0394944712,0,0.0433755722,0.04614571,0,0,0,0.0457323113,0.0412950611,0.0360357498,0.050533169,0.0538061463,0.0417534111,0.0472927458,0.0413711781,0.0466638434,0.0406241867,0.0514625365,0.0408793945,0.0463212004,0.0477055479,0.0418553198,0.0392517855,0.0447465056,0.0493159411,0.036530105,0.0444220197,0.04738108,0.0416070736,0.0349632008,0.0344394844,0,0.0221419516,0.0274102707,0,0,0.0317502889,0.026505598,0,0.0313842934,0.0264218849,0.0419713876,0.0447394001,0.0378980103,0.0396293123,0.0353820936,0.0368203337,0,0.0410321465
7361.9524685028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683931309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261810627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275397716,0
7369.0562320491,0.0244008508,0.0257285759,0,0,0.0186414439,0.0231546174,0.0257910157,0.0230139493,0.0222080935,0,0.0232680361,0.0193467691,0,0,0.0232553423,0,0.0197801583,0,0.0215125961,0,0,0,0,0.0291089707,0,0,0.0274048137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105074924,0,0.0143761073,0.0200902478,0,0.0190286326,0,0.0245998902,0,0,0,0,0,0,0,0,0,0.0225659617
7376.2826307461,0,0,0,0.0224544896,0,0,0,0,0,0.0169396983,0,0,0.0271370281,0.0261293535,0,0.0287758497,0,0,0,0.0224042185,0.0314656353,0,0.0244387125,0,0.023778117,0.0294643913,0,0,0.0236905373,0,0.0263028419,0.027515265,0.0245255022,0.027584565,0,0.0173183314,0,0.0315420611,0,0.0158421243,0.0185553186,0,0,0,0,0.0144434187,0,0.0159417347,0,0.0185077495,0,0,0.0261754921,0.0208406278,0.0263524125,0.0213067464,0.0196856405,0,0
7383.6341958524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151385677,0,0,0,0,0,0,0
7398.1064576481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187070907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7407.436881206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122299173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7419.7156511569,0,0,0,0,0.0075336912,0,0,0,0.0088041859,0,0,0.0071785943,0,0,0,0.011446099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100920375,0,0,0,0,0,0,0,0,0.0100424363,0
7426.9669260979,0.010425711,0.0093403684,0,0.0091811565,0,0.0093884375,0,0.0097939283,0,0,0.0092122079,0,0,0.0104099515,0.0095978807,0,0.0078533811,0,0.0098322277,0,0,0.0137741654,0,0,0,0,0.0118187426,0,0.0099956727,0,0,0.0097908651,0.0103484913,0,0,0.0078991473,0.0094831936,0,0.0083121768,0,0.0078901535,0,0,0.0064917613,0.007369417,0,0,0,0,0,0,0.0083709641,0.010643853,0.0079573851,0,0,0.0077662237,0.0100306794,0.0094470662
7434.2217548598,0,0,0.0107630694,0,0,0,0.0106943825,0,0.0087990784,0,0,0.0074099051,0.0112439061,0,0,0,0,0,0,0,0,0,0,0,0.0096635847,0.0115038692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072070856,0,0,0,0.0097315014,0.0080968395,0,0,0,0.0079617905,0.010149331,0.0079350971,0.0077026827,0,0.0093327998
7441.4801374606,0,0,0,0,0,0.0084077109,0.0096657467,0.009063444,0.0080014838,0,0.0082233838,0.0067467381,0,0,0.009711165,0.009241016,0,0,0,0,0.0108991535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105223822,0.0070550771,0,0,0,0,0.006345365,0,0,0,0,0.008875438,0,0,0,0,0,0,0,0,0.0076380813,0
7448.7420739184,0,0.0077835376,0,0,0,0,0,0,0,0,0,0,0.010367058,0.0094746638,0,0,0,0,0,0,0,0,0.0091366603,0.0110292446,0,0.0103557009,0.0096143684,0,0,0,0.0090988221,0.008030081,0,0.0097114839,0.0090494901,0,0.0082460511,0,0,0,0.0074399124,0,0,0,0.0075582157,0,0.0075516334,0,0,0.0082188628,0,0.0064572933,0.0099423417,0.0074051974,0.009502857,0.007240453,0.0074023844,0,0
7457.8244921291,0.0071411863,0.0062502164,0.0081241945,0,0,0,0.0079803858,0.0072587954,0.0064023673,0,0.006482,0,0,0,0.0072910763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071511123,0,0.0070688418,0,0,0,0
7465.4984141848,0,0,0,0.0064988935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098038188,0.0073687836,0,0.0071412458,0.0079196378,0.0082649496,0,0,0,0.007357564,0,0,0.0070835768,0.0065311123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067376347
7477.9581144935,0,0.0045821261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543.6112943982,0,0.0035858992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7551.1886586964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058387135,0.0063126131,0,0,0.0058744871,0,0,0.0063012032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075573503,0,0,0,0,0,0,0,0,0,0,0
7616.8970746407,0,0.0035759052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7629.7586457941,0,0.0036996533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7640.7915174758,0,0,0,0,0,0,0,0,0.0058410802,0,0.0057490507,0,0,0,0,0.0098434729,0.0089054685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7648.4067371739,0,0.0050469753,0.0062036064,0,0,0,0,0,0,0,0,0,0,0,0,0.0102090796,0,0.0072260064,0,0,0,0,0.0064516236,0.0068980523,0.0062061718,0.0073898166,0,0.0065420046,0,0,0,0.0110310445,0.0081791036,0,0,0,0,0,0.007306049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670.095495682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158474925,0,0,0,0,0,0,0.0101381539,0,0,0,0,0,0,0,0,0,0.0087237172,0,0,0,0,0,0,0,0,0,0
7683.1583145717,0.0110273841,0.0127097362,0,0.0062783032,0.0186299076,0,0.0107918524,0.0120245482,0.0173696905,0,0.0165825237,0.0142347622,0.0093581056,0.0084940785,0.0059669615,0.0310271416,0.0269627368,0.0227286727,0.0178627977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236477831,0.0130486937,0,0,0,0,0.0067088898,0,0,0,0.0188646729,0,0,0.0065014917,0,0.0079995378,0.0080497426,0,0.0091500623,0.0103483574,0
7690.7898693749,0,0,0.0196448324,0,0,0,0,0,0,0.0074379464,0,0,0,0,0,0,0,0,0,0.007222936,0.0110198462,0.0093966717,0.0150503897,0.0154850073,0.0156237485,0.0168060244,0.0081632744,0.012250881,0,0,0.0148791881,0.0358836316,0.0224757493,0.0140329469,0.0088421139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068212303,0,0.0069706451,0,0,0.0127224628,0,0,0.0144688488
7705.5593753583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091662237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7723.6303022162,0,0,0.0048770009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080157571,0.0060789091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7829.5745648645,0,0.0034393601,0.0053988962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7870.5956626429,0,0.0037903689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089048991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057068272,0,0,0,0,0,0,0,0,0,0.0102758584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8325.0880817248,0,0.0034665667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072472121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332.9550586796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064836831,0.0075347278,0,0,0.0053679774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8980.9010958347,0,0.0046880323,0,0,0,0,0,0,0.0060257799,0,0.0061313184,0,0,0.0060719384,0,0.0120711876,0,0.0059648707,0,0,0.0077166152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0070024191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8988.9864609857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064206541,0,0,0,0,0,0.0074811631,0,0,0,0.0060248161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058.5213744115,0,0.0085718118,0,0,0.0160603705,0.0120101187,0,0,0.0158377629,0,0,0.0145607891,0,0,0.0098164305,0.0098972135,0.0186137624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111578969,0.0129447983,0.0113839046,0,0,0,0,0,0.0071398894,0,0,0.0124858075,0,0,0.01086625,0,0,0,0,0,0,0
9064.5321936674,0.010308554,0,0.0110084942,0.0106186953,0,0,0.011139558,0.0134962876,0,0.009812978,0.0139473256,0,0.0128496388,0.0104724608,0,0,0,0.0140091518,0.015057892,0.0127643498,0.0145022737,0.0164523031,0.0143255412,0.0127370332,0.0148226067,0.0129492448,0.0105969059,0.0107645054,0.0076055659,0.0088368201,0.0147186228,0.0093790453,0.0141769903,0.011644848,0.0092609236,0.0102231662,0.0066346063,0,0,0,0.0074503811,0.0210954292,0.0101033896,0,0.0074464441,0,0.0062292109,0.0108987877,0,0.0076799719,0.0065129327,0,0.0087109474,0.0106824672,0.0122524057,0.0150662215,0.0107833797,0,0.0132307494
9234.0255368629,0,0.0040126818,0,0,0,0,0,0,0.0057130353,0,0,0,0,0,0,0,0.0075356225,0.006198371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059512137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9242.1895728727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060022718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9535.8578269909,0,0.0039210538,0,0,0,0,0,0,0,0,0,0,0,0.0058673818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105193037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9549.8250447412,0,0.0109535226,0,0,0.0121782425,0.0131201192,0,0,0.0099836623,0,0,0.0133056419,0,0,0.0103680778,0.0139460464,0.0131976997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133834703,0.0168909066,0,0,0.0183447137,0,0,0,0.0104285739,0,0,0.0122509883,0,0,0.0138667976,0,0,0,0,0,0,0
9555.9973179476,0.0111875447,0,0.0072147522,0.0098246851,0,0,0.0107060314,0.0152532608,0,0.0176435004,0.0112900401,0,0.0143793592,0.0148403181,0,0,0,0.0129852499,0.0146997974,0.0186877851,0.0170496437,0.0161815158,0.0139527686,0.0136266023,0.0174532278,0.0116208137,0,0.0133907798,0,0,0.0139427254,0.0149553067,0.0124490922,0.0118250077,0.0161794342,0.0167189523,0.0162878972,0,0,0.0089695543,0.0112906375,0,0.0145068985,0.0080252456,0.0084952759,0,0.0091013601,0.0115652964,0,0.0105551436,0.0145516434,0,0.0100629091,0.0098501099,0.0151065036,0.0145101518,0.0180637719,0,0.0148581138
9585.285705058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094534305,0,0.0090640134,0.0112369283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9738.402279737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221191012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10069.4550690171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215688127,0.0078494856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10075.7446052084,0,0,0,0,0.008419824,0,0,0.0139514568,0.0055002278,0,0,0,0,0,0,0,0,0.0061127524,0.0110076574,0,0,0,0,0,0,0,0,0,0,0,0.0099799833,0.0184686184,0,0.0143410873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10088.4278069555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152819075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10103.289276497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183144733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10490.0082051959,0,0.0044157919,0,0,0,0,0,0,0.006129249,0,0,0,0,0,0,0.0090481542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060688027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10496.3626245848,0,0,0,0,0,0,0,0,0,0,0.006015841,0,0,0,0,0,0,0,0,0,0.0064695137,0,0,0,0.0062420129,0,0,0,0,0,0.0075393563,0,0.0053020965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
