"Mass","enterococcus_faecium_s_1054_-_d1","enterococcus_faecium_s_1065_-_d1","enterococcus_faecium_s_1269_-_d1","enterococcus_faecium_s_142_-_d1","enterococcus_faecium_s_1508_-_d1","enterococcus_faecium_s_1514_-_d1","enterococcus_faecium_s_1604_-_d1","enterococcus_faecium_s_1841_-_d1","enterococcus_faecium_s_1856_-_d1","enterococcus_faecium_s_1963_-_d1","enterococcus_faecium_s_2090_-_d1","enterococcus_faecium_s_2217_-_d1","enterococcus_faecium_s_276_-_d1","enterococcus_faecium_s_491_-_d1","enterococcus_faecium_s_974_-_d1","enterococcus_faecium_s_g-13_-_d1","enterococcus_faecium_s_g-19_-_d1","enterococcus_faecium_s_g-1_-_d1","enterococcus_faecium_s_g-20_-_d1","enterococcus_faecium_s_g-3_-_d1","enterococcus_faecium_vanb_1080_-_d1","enterococcus_faecium_vanb_1095_-_d1","enterococcus_faecium_vanb_1144_-_d1","enterococcus_faecium_vanb_1213_-_d1","enterococcus_faecium_vanb_1303_-_d1","enterococcus_faecium_vanb_1791_-_d1","enterococcus_faecium_vanb_2038_-_d1","enterococcus_faecium_vanb_2043_-_d1","enterococcus_faecium_vanb_2119_-_d1","enterococcus_faecium_vanb_2167_-_d1","enterococcus_faecium_vanb_2446_-_d1","enterococcus_faecium_vanb_2745_-_d1","enterococcus_faecium_vanb_2_-_d1","enterococcus_faecium_vanb_313_-_d1","enterococcus_faecium_vanb_342_-_d1","enterococcus_faecium_vanb_468_-_d1","enterococcus_faecium_vanb_736_-_d1","enterococcus_faecium_vanb_775_-_d1","enterococcus_faecium_vanb_834_-_d1","enterococcus_faecium_vanb_887_-_d1"
4427.9444397481,12494.2583038316,6648.3566501875,18581.8959062393,11945.8013138059,11453.7774145455,13292.4231634408,18816.5295512992,18166.3868006839,20698.6310177871,9303.8555061026,19947.8012648946,10463.9231510384,17179.0891416101,11550.4196241452,19487.3276360069,3411.2981747594,16838.4830104599,4511.4664448589,8222.4367026301,16029.3134500437,14305.9381239238,6183.5824181638,16032.917874974,11311.3283304639,8073.3334123026,12318.865821972,16590.3320976877,23788.2505438007,7249.322067532,19854.131051679,10330.7455638199,13246.2428254579,10832.4383516231,16761.949732599,3990.0842993662,17021.0555605681,9447.313858994,8040.0559666909,822.9038963644,13130.581965345
4531.132963398,1187.7146730041,374.0072670824,1972.3060803729,1828.3606942504,1880.0911245619,1163.5368848195,1977.4139587987,2511.6841691072,2726.7432495147,1824.4361945723,1780.8178496748,2298.8886387735,1619.8772948161,984.5305609193,2018.8589648989,207.5399302451,2124.9568382868,406.9959924589,905.848242535,1647.0074782322,841.11712377,799.0570230823,2466.5094040757,573.212059302,780.6110862538,1333.1863480585,900.2043356645,3328.1579765194,1015.6479514381,1537.7973163283,1433.9338962074,866.5666025445,648.2209421162,955.1184537207,436.6716008601,1511.4152154913,1555.9722049894,1044.1391466287,40.6828397663,1709.2524646804
4615.0718878377,490.6481489493,198.4588854984,811.7497675824,770.4407820902,779.7069570454,452.816991318,768.7719311439,937.3221861869,1022.4021675949,825.3684336984,633.3079681224,932.9813208087,665.0120118389,369.7971451483,793.5652130727,167.3688283597,946.34507223,189.1876380405,442.8656045137,715.099609678,401.1506310835,329.1007768826,1036.5808956064,221.7053359875,297.697755546,585.357968935,375.0500809181,1417.5440557872,406.3334109736,623.6886898372,672.4219457834,215.61877179,270.7666238235,422.7265091209,141.6324570577,598.0074710009,714.6035148564,505.7447561319,19.5246537096,752.4985785409
4765.2453658622,259.1783607198,85.7649700016,304.7710331884,339.5804940686,250.4831747008,234.6016143916,386.0662885031,465.2987452586,363.7456068865,564.4647735118,290.2984433666,356.4137646638,408.9914073966,276.5421789401,437.1490020783,60.7805940586,415.9326196459,63.8174889473,236.7741118448,369.8526566826,279.1463684869,493.3343958773,607.4229528746,154.5398061744,134.8551804934,322.5015486559,250.1203476272,530.5326769926,208.3259712791,372.433386884,464.4650417434,5509.307477798,170.3613169225,226.2093457352,65.9989753208,379.7741721052,284.5939672756,337.8548337047,9.2084927886,374.2550958315
4776.5410635805,948.0204089265,248.5250568639,884.1944189842,1295.7016349107,965.1329756611,763.39650623,1309.9917829186,2021.6782288438,1264.435546197,2602.9037082456,928.0401805493,1647.3281803529,1247.1365444763,919.1354486501,1499.2875519989,154.3832180772,1332.5324710978,150.7931568028,681.6418704495,1087.4725410184,900.0368906252,1106.1029918674,2838.5955166011,484.6432267791,525.0497868474,1453.111884678,831.4778209183,2507.6279116439,760.947155714,1540.6754163244,2309.1680828414,1108.271389044,467.4171624288,672.0916669734,295.0019121875,1276.7669047825,1235.0869854222,1334.9865954422,14.5585547023,1445.3420161505
4937.7304237436,102.3861401662,34.5407079962,178.2590241805,75.8896259605,54.1458520741,72.6562912095,156.2556337376,102.2227762364,147.4716007964,603.9349800366,784.9409672779,53.1785229054,92.1451231927,55.5779409766,869.0479222365,20.7206319191,117.884136342,36.4787695696,188.3975059471,114.4767085746,339.1964325863,113.4861889587,2255.8866795134,1308.075490942,449.520701107,429.9749801694,1347.1218176407,68.5539582049,270.5278848986,1319.5611510959,1146.6517718872,304.8613053003,242.2651952005,652.7208479834,65.2215592384,391.5393870753,244.1334157775,188.4264158941,20.3410372643,86.7477068331
5043.3611972508,243.8745759682,49.9957305859,211.4578584338,335.2516154035,549.7413971826,147.7822148072,480.1395634893,1613.3915994842,589.2214308769,304.038457801,416.0013712771,543.735083025,492.0364266701,239.629852558,516.2851168842,136.6035708149,532.619993098,90.2194922351,323.8633839422,585.7521971963,217.0248864362,157.3644829236,290.9592769404,267.9279554605,181.8150439056,225.6736227027,317.2459607608,498.5583987223,88.1369612866,435.3170962396,529.7077386894,167.2173072712,214.4836627718,381.2946469986,75.533557376,395.1649996785,304.9579797475,232.8021954941,16.4085428595,355.8234444603
5094.9291436358,408.0630383847,149.9085811663,156.0612669457,97.8908081872,103.4833093758,73.0433069333,173.03629446,188.2118803522,153.5373106653,4268.5033261251,5714.6168332773,121.2581227568,124.1673341552,88.830145099,4801.1543476469,47.0696182984,137.5785331477,32.3104200915,93.0439366698,275.0646723334,2911.5578189941,2098.2972617398,7513.6028398933,5525.9557607368,2345.6359951846,2849.3600208414,5868.0944729989,201.139800415,1027.9451553037,6559.830925376,5481.1382597757,439.7092003702,2429.1468734357,7699.7907497426,916.7667824938,4765.2912741996,2925.0981092263,2382.3578134912,143.3685308591,110.0672157253
5103.2711895465,197.3728492346,60.477950676,164.6969151401,148.0681466652,102.730676598,105.4635489827,190.062071241,267.9311416246,253.0369442775,2204.5210608817,1738.3118178417,178.5489694034,136.7431699271,131.5134092066,1267.7487777506,65.4525167026,169.4323099643,34.891267305,107.7161518564,256.6769643774,1311.0789099388,1468.8022586831,2956.6940090867,2912.294599601,919.7020367552,984.033754815,3436.958353517,235.087755957,281.3411970234,4424.1194153552,3312.4879612437,876.2715248653,769.7218623629,3486.9046278481,367.4408836416,1534.9612770865,1439.8124266339,1116.660820278,36.3200269076,156.8726263623
5246.1330253826,684.9450159373,287.8019905915,1137.7529998481,742.6523655804,762.9168225528,392.5641918988,1149.8765225408,1442.803913232,1549.4322629871,1121.1240058612,1117.7810667776,1285.704979775,699.6088878799,510.3016934019,638.6335149563,283.9942580837,1112.1531017756,283.9510866519,545.6623353344,1008.5976538699,352.2588400981,224.1727902428,864.2197058643,356.3473407192,252.4737382469,492.580804315,444.946837959,1062.6725772734,951.5504207728,610.6861371808,738.5821062153,585.7253025437,309.8181070378,554.2620291593,185.0973760336,608.2377052193,770.2353330281,519.0921745428,19.0871834699,1122.4178505296
5270.1225019517,352.6701420151,184.4100605188,507.5185135576,356.3204159925,354.2713587239,337.9116080781,715.0172297336,588.1060617211,718.7145920887,300.7200935282,741.8942424673,355.9952310252,412.8485532744,341.9333565973,787.5383729544,146.9254642464,454.067608363,150.0141439183,218.75752229,478.635852218,326.2484046331,121.1350918295,356.8135728973,367.910616627,370.9184411833,296.4956793448,474.7356551583,881.5080142153,341.2523847041,749.4717090281,303.0791288838,702.959787952,323.0216971095,672.4620671079,100.2330632228,667.3945142736,403.7378664274,211.6850287903,26.0610110226,556.1932107746
5353.7436993868,5623.163141971,2883.8197375611,9810.6459072063,5268.2354210151,9281.8892317778,5229.1522912285,6712.8723598585,6813.1999397672,11747.1288135047,3339.1782610039,8127.5572390769,5677.8760459848,7728.5528885644,4913.7382962592,7094.5973393492,1975.5360302831,10619.5024395257,2702.6417478557,5117.8102696097,7258.9026847919,5102.0427068597,2496.5083112294,13569.3960791255,1813.7474617171,4044.9589942504,7809.3475617701,5244.3992253134,12919.2301985957,4296.7515241196,6195.5023986317,3642.0759645929,14806.253286056,3278.8869126378,6099.9162967128,1690.9057338843,8099.2081982621,5714.9523433807,2696.5576129265,381.5636882938,7466.185040136
5409.2850778982,350.8516516442,144.4781026043,634.8895543793,352.8900759254,547.7699119021,342.9174109783,419.2423759757,354.6123172471,620.7962263909,172.233418709,514.6237072966,290.1168898797,573.2930841357,336.1531885873,449.3436565825,127.3636095224,742.0794741731,210.5875778828,334.087303962,652.2334832129,314.302230634,270.7427592525,604.7730612606,151.9092958927,208.6837887511,350.2227071644,323.1049564167,721.2750092058,270.4212255085,411.9276579838,170.7481556128,875.4010252844,236.0736153453,437.2701049917,78.1109400261,517.0838563657,306.2121313969,157.2995423303,27.4132216492,499.4741687735
5417.0218982989,282.0975728059,126.1668303973,522.64322384,279.5530869891,471.1692452688,305.8853649167,361.8074117391,302.6028510281,549.6157271909,135.6928845481,423.0617643576,257.7748107637,438.5063055778,277.0506406112,421.2880118505,104.6955192442,587.1789768161,187.005605014,280.6034657386,529.4897143531,276.4775141361,247.9891001856,487.9137506319,153.9714137014,175.9386443035,299.3795935623,258.2528004661,580.4100956444,235.1005898106,294.3355273273,125.049160604,769.9599099396,199.8637650141,354.4260015366,65.124671271,439.5771668648,251.7161726169,132.0284555574,29.0152638362,409.198548112
5527.5359460131,151.7449370137,58.8408847334,407.7213806917,170.9371530902,179.2942991265,168.7438497223,274.877896156,243.9019437109,320.8457303215,132.517297052,245.8105806503,181.0429331654,205.9507112072,132.6913079873,233.3234674461,42.6574033925,247.3718354454,67.2819202111,128.249633358,268.9529173468,136.1718862492,51.5214037666,283.9774006723,173.7185479298,96.0546854983,132.9897110505,154.7032116368,352.0729554218,140.7789158693,202.5591637857,154.1687513599,626.2371703912,99.520089981,161.0858562125,39.784165991,204.5815369726,149.2529281937,98.7604890781,17.2707993465,259.5684119708
5873.6633961273,146.9194950286,75.0140272356,246.3257647613,50.6199041797,57.460874821,173.5503908777,137.7600518726,86.9236280379,204.1660764102,34.505624331,146.1147765056,71.4532630097,151.4491347888,129.6633578204,194.4422542771,51.4859806926,197.7583059813,54.7915977964,86.7098384883,167.5270689112,118.1461871249,40.3044420872,421.4186114588,77.750126596,53.104948551,75.8969301163,121.5115597812,929.9718866039,87.8587024342,85.352910125,15.8737756161,74.8178258534,53.4026763294,163.0812561039,25.9292266782,177.4506489967,88.4574468575,64.5309457823,17.0709185601,118.7903226091
5892.9971149116,307.7125304927,129.1227089606,580.7429103348,188.5556504441,278.3171239362,343.5038502115,408.8783476397,357.1604802558,617.5159442225,80.6539426895,432.1223315673,190.0108630559,410.7262675514,300.7231147227,503.813332793,79.2509950863,491.223601926,153.2423647004,251.6282956698,348.3527657112,248.873599018,79.6061355535,423.1108170312,145.0045383828,142.0597080323,216.4695617616,309.4931337157,527.1100815971,214.2208552648,344.4433276726,87.1696769234,320.7683888049,124.4795874013,334.7081828157,68.9588258967,461.4019088342,230.3961189166,107.0117743384,19.8502656818,337.5685280712
5948.0256061234,491.3239557806,226.2836150637,902.0933250525,348.0646426827,205.5925944757,362.2195908883,935.1549433629,654.1289187046,916.8316142518,329.5121080647,689.6017737918,340.8660874245,647.9770439936,446.3785654584,505.4333362644,199.055338393,1441.1455627953,157.7591449913,765.3921428068,611.4069839307,394.245885647,94.0505798894,1082.7183551776,329.2161366152,170.0717004239,335.3554505673,589.9946689957,1101.6300072963,464.5085451178,492.8569061673,436.8764432038,61.2074006102,218.2786393814,480.45549861,64.5935622479,442.5535622977,256.1115753181,231.315596705,32.261291732,487.7297171918
5998.4222661515,683.7848655399,422.348404794,977.8228648007,553.3190830998,582.968831874,705.4357447021,902.8793351654,792.5330746092,1257.7234376298,400.7728352135,1075.3547521252,515.9577420572,952.683342115,723.4027806034,1088.3466901394,269.2707933689,1324.1908079165,303.965826387,586.5069202969,1065.861095453,580.3654422305,193.7468277763,726.2546474757,393.0140891393,301.4517541258,538.4681923875,706.250857194,1134.0781014371,523.7948207398,707.6344156636,391.3091099481,227.6204636132,503.5201458396,923.8769706606,111.3151126923,970.6915202118,492.1481361181,361.296262356,63.0366713405,717.9891243226
6052.304722926,2388.9402336386,1460.0973048706,3200.4081402301,2230.098241033,2466.6754312338,2288.7307252067,3689.3135455496,4022.0976107398,4068.2240574147,2018.8128556952,3693.2592530671,2206.3484396484,3274.3168307836,2321.8482819339,3920.7115402036,790.6246125164,3047.8455786511,926.5933914831,1755.1413051379,3501.6221220772,2822.8433727337,1072.2123192027,4431.1516474986,1714.0786905916,1414.1434194889,2415.8155715251,2823.4876368118,4289.686924468,1570.531006567,3853.9468572508,1767.7644532397,783.1200268937,1722.7694439529,3282.3638598881,713.3372126935,3508.1048475223,2063.8486115208,1690.0937302961,155.7864920773,3029.0152809656
6104.7852358146,463.1104558828,270.4144180171,630.5834350056,404.6457997275,446.6596084645,454.1001015196,690.5730267438,551.4278410436,763.3637548403,239.0665534735,694.4273159466,298.7083164976,729.4237901717,468.8141565495,733.2911493972,183.7925002611,658.2499598932,209.2778567341,320.2396339096,837.2058592258,483.3614268009,115.9316756106,532.2084596692,287.7217638689,226.6986579735,314.0677719965,517.4718830644,754.6707099009,295.689271671,626.9894506283,204.3691204068,781.2788012072,353.5129200508,664.5689900202,94.6463980185,660.4637841535,330.8765657727,248.2060488392,44.3494738893,665.9840351377
6160.7979202273,251.3326237286,135.7046565874,408.0615258672,187.7982715186,253.1447121561,248.8618851482,370.6150890245,292.1144372543,462.0120008984,105.0682563688,375.3422651067,148.4702878504,391.8395839892,237.6076002277,422.1971597335,83.8962551708,435.2594456216,138.5807259339,203.5835269386,401.6771656965,236.5829239978,68.6155163525,224.4666471691,149.0219266289,116.2782819278,180.1198365969,258.3681096749,310.438082672,191.5528007609,309.9059972915,105.3994666401,560.5413912815,176.8006519714,308.6601970328,49.1407507656,380.1184173521,198.0147396363,116.7818807187,26.3917639223,352.1898020608
6316.9805473803,349.0562909978,216.360310645,448.2964979632,373.4194334337,282.1468901394,336.918958727,519.0714888676,499.1483433144,633.8060735112,288.6120576375,536.9837975949,311.9447415095,627.5208275651,433.0472160071,599.2957475617,112.6098402705,1325.4762024531,105.1798934597,391.7951685114,452.1428642116,325.913472862,1396.6332833958,350.1767220051,206.2976372954,177.3761611622,277.0809315002,363.5584665859,610.8254645787,296.9401624597,428.6147924435,201.361175668,254.7391408566,256.8396299894,535.8955701642,78.0388433593,618.735637172,279.3420332457,257.5802789866,19.6578935093,478.3879541947
6327.0164525203,404.875607656,238.3671799867,450.50692461,465.7398433455,344.5817224734,409.9099385246,557.3500423347,596.7073193419,710.3235158295,402.4583805956,626.8315865923,377.0882627965,767.0050895744,535.0268000993,725.5116263862,138.9180775341,3224.7919241108,112.2374466219,1368.2979816789,604.0288221059,423.0916201522,598.3236963905,528.0665350267,281.2900044175,207.4754188312,372.4182309643,475.3805708766,862.7913237235,350.4387554739,564.6798243926,277.7946062267,277.4151136702,323.8978288807,631.2218826208,106.2376643697,718.0279198912,325.0924578341,346.7212520127,26.4658868589,572.0223266693
6400.8388786357,1387.6286468762,588.5344175112,646.103398425,1277.7776084193,1189.0954923597,619.0834227363,1124.8694175656,1206.2112031653,1443.5030679774,928.5430264808,1072.0081875659,675.4508860835,1991.5715454202,1457.3169770887,1027.8486882254,300.9632240853,2269.1736048221,317.7261903424,832.5529606899,487.3230827443,1201.2873529922,494.1385745415,352.9292832651,364.1603890336,478.9519817308,435.8345471788,670.5939130844,2110.450374056,688.0626383191,885.1781987705,328.8916886536,5354.5815606645,926.181333922,1782.42744579,398.0730988389,1511.0393685329,904.0608125866,814.6108772594,34.1890271458,5632.7203621926
6510.6982400418,1281.5497252427,785.7589201216,6717.1899534656,4033.5397597146,5524.2886251872,4497.157663315,6015.2787617103,6489.8747707693,9466.3632065505,2875.048393318,7370.9254730485,4526.472551268,5966.8989884398,4521.8192035007,6011.6652844228,1819.7640967242,7962.8939492596,2331.9664619388,4136.4442661335,5786.1570170635,3764.9496711884,1624.7787765714,5405.5928155703,2157.5259073183,2240.0603203419,3615.9156524224,3642.4381342576,7210.4502435557,3390.4372825141,4536.9181459661,2105.4558150026,230.8495855544,3035.5749861748,5992.6704888414,1363.0841899654,6914.6768982047,4562.5894702851,2336.9861966156,304.7885893396,5806.7798676242
6602.679195256,3756.3705818312,2289.476946683,1089.8971344058,3196.541863535,2870.7076441793,2616.3122823626,5771.0406281989,5434.9633190644,7084.4168176833,2076.4771533523,5907.5195325995,3259.2037325858,1143.0942807159,5102.4858279256,5195.4753675618,1758.2768041195,1062.1552259448,1855.0758117589,490.9948186359,699.8532438183,3160.0063975688,1186.6395647402,1777.493735556,1709.8752294178,1595.4698498876,2145.9634945004,3219.7150445247,5497.4400119969,2891.39024797,3951.6529204949,1971.1435941045,191.8331782763,1470.5813869957,6269.7740231825,1302.1166676589,5995.5849073366,3557.7731681972,2594.9710485294,326.6342052389,4714.5174757953
6628.3845304686,721.5450598688,380.9262680964,3662.3306835718,639.9242310578,670.7573223884,580.6529581313,1124.7763925081,914.1638956775,1118.9550565458,396.7233656347,1056.1797230139,505.1887509398,3835.7629157487,885.465671021,1095.4771298111,317.533539668,810.8771255128,323.6306925245,331.827261321,574.3243750247,570.1908932928,136.9811016438,352.2827415809,339.4928087362,316.006859677,359.1699738859,649.6282938719,1134.1113865585,516.8744948763,835.3386419561,311.8976021926,426.9234525258,350.9694168528,1118.0987213226,180.4767147585,1056.0340809248,647.2435554072,401.0842496904,84.2413744071,912.6232459507
6659.2516790063,541.5232733969,323.4868633025,1109.3996927828,545.0538720306,544.7246643672,507.9607004582,882.1038205923,768.0036790345,1056.4064169325,464.0433729189,881.9969527403,471.5133619813,886.6763390656,766.0348824324,933.0175867208,295.9109283276,1099.7820335329,306.6234937806,473.999515446,1848.9555052115,468.6351239744,133.9744385308,409.3078115683,245.5829441753,238.9106500687,296.1767329322,461.9198858053,1073.6463040554,463.9051593796,556.2813577627,221.3440756016,723.9933734855,315.6568556695,947.6551406949,152.7645138711,935.8232900712,510.1796906774,321.6472083783,69.4046456479,759.8370314172
6685.0292694349,468.7503651838,273.195189537,794.5332228424,449.5840270913,432.3053068058,411.6947503584,738.0997769125,678.938853056,854.1170820718,948.9288492551,746.9544351241,368.0428755942,764.7926580736,577.5092489446,753.8626442289,226.385693912,4412.4785357319,255.2300015376,2236.2978690246,801.8683268502,357.8300393824,106.6522459235,392.0965334762,218.1831554081,186.8806584919,253.0476721713,378.696491689,3296.3409797333,376.1381789416,458.0175464627,209.2934612293,1134.6583250665,262.7198824898,700.1392478762,124.8276941882,738.574720608,394.3805324961,256.3672381445,45.5167934912,603.5417133022
6826.7698245796,2148.3362338689,1635.385575344,4117.4639363451,2424.0338607127,3369.9276124323,1908.6316439887,3418.9569873504,3388.5281054713,5365.8515073996,1623.3198731425,4069.0154252566,2725.5010269505,3012.011176206,2048.863318459,2439.3468620406,1318.9343840208,4742.5631447672,1386.0336050523,2322.2882650466,3417.5423559958,1344.6140375086,764.1778719154,3391.6912238902,694.4815852593,1002.4768531978,1726.2693636312,1516.2522257927,4776.238404263,2103.103026529,1875.413116167,1134.2485413295,1591.6212817723,1143.1402072921,2626.8794131256,643.264935507,2784.6267670354,2299.3664417167,1187.2523179752,204.5089940415,3042.0794388058
6858.0934732479,1178.1655679144,924.4457443562,1722.4445327616,1113.4762366754,1437.6368828196,1189.4886858077,1680.8179625206,1575.9776261979,2600.0928572546,612.5969064005,2130.567229886,1052.7666290042,1764.3800323379,1224.5608658027,1522.9217243082,708.8326934995,2404.3295741701,800.3616774123,1204.4024397539,1956.2980371815,809.7191446913,434.0427805552,1197.3302719918,437.301771825,515.6741641734,678.4804103553,850.8296086623,1940.986887326,1181.3478917278,980.7273639271,469.8945062553,5182.4078112831,780.6109493269,1703.0926939761,282.6119512916,1720.5718164466,1004.6193438409,578.217527466,163.0473679476,1522.3450069159
6887.7429713412,3721.145275705,2841.1221029336,5619.2912267779,3471.3003300154,4621.6151148356,3600.0017689108,5506.2019407642,5877.5348701341,8237.2380921454,2747.7082739487,6644.6785899242,4095.4413637132,4918.434208155,3601.3932209281,4838.4225847489,1907.9902385323,6675.6780118329,2160.7579286744,3620.7096394962,5328.9922986654,2950.390804157,1231.6551063676,4969.03346499,1724.1312823992,1810.0385641299,2753.0805725023,2844.4897317503,6445.1845034328,3051.2416599265,3610.5900124933,2095.474907908,1032.0629660284,2431.1594624468,4975.1313676466,1153.1534287191,5500.2349272387,3909.4770761427,2204.6896351781,366.4592598577,4856.6962858204
6942.0471998402,755.7671435183,574.3506983003,1080.1296921018,735.097176936,857.13908089,724.592769501,1113.2346907734,979.2306552771,1495.2785532425,386.7872697324,1283.0713570579,624.921791348,1130.6475285053,817.3531149998,1011.6501014457,431.2540406679,1395.5903742873,480.8595432477,697.8539437726,1273.304114223,540.1630321731,186.4817621305,680.1397344955,334.4220746863,308.8100980689,399.6094562096,579.2465450387,1045.2070366991,676.7639705839,727.7580854823,382.2607896303,722.6791141412,508.4291514491,1119.3364079548,175.9083838171,1094.6627060494,648.5855421196,373.4051988001,96.9483056038,1022.465770141
7031.6594370877,2344.4201913306,1872.9280721961,3696.6773367895,2299.2787468559,2265.168162813,1846.0534956422,3817.7425345715,3953.3914950763,4594.3924919723,1848.9507956872,4259.6441714561,2553.9079866891,2937.6181320457,2299.8810736282,2721.6406591914,1318.9311406991,3389.3987862893,935.5681241,1855.1378321685,3219.3027492763,1654.8162064213,625.7033167161,2638.7290781282,1024.89206986,863.7068014212,1670.3665731454,1714.3885355075,3139.3618246768,2222.1433627012,2309.9064030467,1366.1396405699,2826.083954682,1465.4643039264,3226.824146147,591.5818777874,2980.5459790505,2028.7806171657,1253.8574552408,141.0158062121,2919.5947454424
